"URL","Image","Name","Brand","Capacity","Type","Star","Rating","Review","Price","Discount"
"www.flipkart.com/onida-9-kg-washer-only-white-maroon/p/itmfga8j63cagyh9?pid=WMNEW5ZTZGDP7GJN&lid=LSTWMNEW5ZTZGDP7GJN2LCFYV&marketplace=FLIPKART&store=j9e%2Fabm%2F8qx&srno=b_2_45&otracker=hp_rich_navigation_1_1.navigationCard.RICH_NAVIGATION_Appliances~Washing%2BMachines~All_MWW5PQN4XAEH&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L2_view-all&fm=organic&iid=3873d2e6-f3ef-49e7-bab7-bdafc10ce9b6.WMNEW5ZTZGDP7GJN.SEARCH&ppt=None&ppn=None&ssid=vgc5lkd28g0000001639142949719","https://rukminim1.flixcart.com/image/312/312/jz05rww0/washing-machine-new/g/j/n/liliput-w90w-onida-original-imafj4denwzvzgmz.jpeg?q=70","ONIDA 9 kg Washer only White, Maroon","ONIDA","9","Washer only | 460 W","4.3","16,988","2,156","₹6,499","2%"
"www.flipkart.com/white-westinghouse-trademark-electrolux-6-kg-semi-automatic-top-load-white-maroon/p/itm60c6fb202df88?pid=WMNGY6RXJYWF8EGG&lid=LSTWMNGY6RXJYWF8EGGRPYCEN&marketplace=FLIPKART&store=j9e%2Fabm%2F8qx&srno=b_2_46&otracker=hp_rich_navigation_1_1.navigationCard.RICH_NAVIGATION_Appliances~Washing%2BMachines~All_MWW5PQN4XAEH&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L2_view-all&fm=organic&iid=3873d2e6-f3ef-49e7-bab7-bdafc10ce9b6.WMNGY6RXJYWF8EGG.SEARCH&ppt=None&ppn=None&ssid=vgc5lkd28g0000001639142949719","https://rukminim1.flixcart.com/image/312/312/kn6cxow0/washing-machine-new/0/p/s/6-csw6000-white-westinghouse-trademark-by-electrolux-original-imagfwnfkzdfey3n.jpeg?q=70","White Westinghouse (Trademark by Electrolux) 6 kg Semi Automatic Top Load White, Maroon","White","6","Semi Automatic Top Load","4.1","64","2","₹7,499","28%"
"www.flipkart.com/lg-7-5-kg-semi-automatic-top-load-red-white/p/itm705d58fff1db4?pid=WMNG6YMFHRHZBNM3&lid=LSTWMNG6YMFHRHZBNM3PYTJNC&marketplace=FLIPKART&store=j9e%2Fabm%2F8qx&srno=b_2_47&otracker=hp_rich_navigation_1_1.navigationCard.RICH_NAVIGATION_Appliances~Washing%2BMachines~All_MWW5PQN4XAEH&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L2_view-all&fm=organic&iid=3873d2e6-f3ef-49e7-bab7-bdafc10ce9b6.WMNG6YMFHRHZBNM3.SEARCH&ppt=None&ppn=None&ssid=vgc5lkd28g0000001639142949719","https://rukminim1.flixcart.com/image/312/312/kt8zb0w0/washing-machine-new/v/j/d/7-5-47-p7515sraz-5-0-0116-79-5-33-lg-97-5-original-imag6mvhzgxzjqga.jpeg?q=70","LG 7.5 kg Semi Automatic Top Load Red, White","LG","7.5","Semi Automatic Top Load","4.4","666","37","₹13,299","14%"
"www.flipkart.com/bosch-6-kg-5-star-inverter-touch-control-fully-automatic-front-load-silver/p/itm54c6cc484c448?pid=WMNFY9NJVJUGFSDJ&lid=LSTWMNFY9NJVJUGFSDJUGFQQV&marketplace=FLIPKART&store=j9e%2Fabm%2F8qx&srno=b_2_48&otracker=hp_rich_navigation_1_1.navigationCard.RICH_NAVIGATION_Appliances~Washing%2BMachines~All_MWW5PQN4XAEH&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L2_view-all&fm=organic&iid=3873d2e6-f3ef-49e7-bab7-bdafc10ce9b6.WMNFY9NJVJUGFSDJ.SEARCH&ppt=None&ppn=None&ssid=vgc5lkd28g0000001639142949719","https://rukminim1.flixcart.com/image/312/312/kixgtjk0/washing-machine-new/s/d/j/wlj2016tin-bosch-original-imafyhtfh5pzsxqx.jpeg?q=70","BOSCH 6 kg 5 Star INVERTER TOUCH CONTROL Fully Automatic Front Load Silver","BOSCH","6","Fully Automatic Front Load","4.4","1,048","93","₹24,990","20%"
"www.flipkart.com/lg-7-5-kg-fully-automatic-top-load-silver/p/itm75711779512bd?pid=WMNG4HQHHH3F4YX2&lid=LSTWMNG4HQHHH3F4YX2DKCRKP&marketplace=FLIPKART&store=j9e%2Fabm%2F8qx&srno=b_3_49&otracker=hp_rich_navigation_1_1.navigationCard.RICH_NAVIGATION_Appliances~Washing%2BMachines~All_MWW5PQN4XAEH&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L2_view-all&fm=organic&iid=552c6a08-ca24-4f79-8331-e1f085381d9e.WMNG4HQHHH3F4YX2.SEARCH&ppt=None&ppn=None&ssid=dsxsdjehq80000001639142950787","https://rukminim1.flixcart.com/image/312/312/kqmo8sw0/washing-machine-new/6/i/l/7-5-t75sksf1z-lg-original-imag4hqgthbgx64z.jpeg?q=70","LG 7.5 kg Fully Automatic Top Load Silver","LG","7.5","Fully Automatic Top Load","4.3","170","19","₹19,990","18%"
"www.flipkart.com/candy-6-5-kg-5-star-semi-automatic-top-load-white-blue/p/itm0ad73975c8cb0?pid=WMNGYSY7QVGURDBF&lid=LSTWMNGYSY7QVGURDBFWJZQMC&marketplace=FLIPKART&store=j9e%2Fabm%2F8qx&srno=b_3_50&otracker=hp_rich_navigation_1_1.navigationCard.RICH_NAVIGATION_Appliances~Washing%2BMachines~All_MWW5PQN4XAEH&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L2_view-all&fm=organic&iid=552c6a08-ca24-4f79-8331-e1f085381d9e.WMNGYSY7QVGURDBF.SEARCH&ppt=None&ppn=None&ssid=dsxsdjehq80000001639142950787","https://rukminim1.flixcart.com/image/312/312/ktszgy80/washing-machine-new/r/c/w/ctt65187w-candy-original-imag72gkanhp883q.jpeg?q=70","CANDY 6.5 kg 5 star Semi Automatic Top Load White, Blue","CANDY","6.5","Semi Automatic Top Load","4.1","477","44","₹7,590","25%"
"www.flipkart.com/candes-6-5-kg-semi-automatic-top-load-red-white/p/itmdee5d39305445?pid=WMNG5FGYKDSCYSR7&lid=LSTWMNG5FGYKDSCYSR7JRKYBX&marketplace=FLIPKART&store=j9e%2Fabm%2F8qx&srno=b_3_51&otracker=hp_rich_navigation_1_1.navigationCard.RICH_NAVIGATION_Appliances~Washing%2BMachines~All_MWW5PQN4XAEH&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L2_view-all&fm=organic&iid=552c6a08-ca24-4f79-8331-e1f085381d9e.WMNG5FGYKDSCYSR7.SEARCH&ppt=None&ppn=None&ssid=dsxsdjehq80000001639142950787","https://rukminim1.flixcart.com/image/312/312/ksdjma80/washing-machine-new/n/b/w/6-5-ctpl65plswm-candes-original-imag5ycacpawwvhn.jpeg?q=70","Candes 6.5 kg Semi Automatic Top Load Red, White","Candes","6.5","Semi Automatic Top Load","4.2","106","12","₹7,499","31%"
"www.flipkart.com/lloyd-7-5-kg-semi-automatic-top-load-red-white/p/itm2c4c97949716a?pid=WMNFZAKNZF3HF2QZ&lid=LSTWMNFZAKNZF3HF2QZR0QG8H&marketplace=FLIPKART&store=j9e%2Fabm%2F8qx&srno=b_3_52&otracker=hp_rich_navigation_1_1.navigationCard.RICH_NAVIGATION_Appliances~Washing%2BMachines~All_MWW5PQN4XAEH&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L2_view-all&fm=organic&iid=552c6a08-ca24-4f79-8331-e1f085381d9e.WMNFZAKNZF3HF2QZ.SEARCH&ppt=None&ppn=None&ssid=dsxsdjehq80000001639142950787","https://rukminim1.flixcart.com/image/312/312/kkbh8cw0/washing-machine-new/z/y/h/lwms75ra1-lloyd-original-imafzzvgsr4g7tyf.jpeg?q=70","Lloyd 7.5 kg Semi Automatic Top Load Red, White","Lloyd","7.5","Semi Automatic Top Load","4.3","132","12","₹10,390","20%"
"www.flipkart.com/panasonic-7-kg-5-star-aquabeat-wash-fully-automatic-top-load-grey/p/itmaecfcdca9e29d?pid=WMNFTYC85WXTJNGH&lid=LSTWMNFTYC85WXTJNGHJG4M0A&marketplace=FLIPKART&store=j9e%2Fabm%2F8qx&srno=b_3_53&otracker=hp_rich_navigation_1_1.navigationCard.RICH_NAVIGATION_Appliances~Washing%2BMachines~All_MWW5PQN4XAEH&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L2_view-all&fm=organic&iid=552c6a08-ca24-4f79-8331-e1f085381d9e.WMNFTYC85WXTJNGH.SEARCH&ppt=None&ppn=None&ssid=dsxsdjehq80000001639142950787","https://rukminim1.flixcart.com/image/312/312/kjrh2fk0/washing-machine-new/n/g/h/7-na-f70lf1hrb-panasonic-original-imafz965ahvchzxz.jpeg?q=70","Panasonic 7 kg 5 Star AquaBeat Wash Fully Automatic Top Load Grey","Panasonic","7","Fully Automatic Top Load","4.3","8,280","1,117","₹16,490","32%"
"www.flipkart.com/lg-8-kg-5-star-fully-automatic-front-load-in-built-heater-silver/p/itm9819566f26d93?pid=WMNFTPBYNHVZH6MW&lid=LSTWMNFTPBYNHVZH6MWFWZUUC&marketplace=FLIPKART&store=j9e%2Fabm%2F8qx&srno=b_3_54&otracker=hp_rich_navigation_1_1.navigationCard.RICH_NAVIGATION_Appliances~Washing%2BMachines~All_MWW5PQN4XAEH&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L2_view-all&fm=organic&iid=552c6a08-ca24-4f79-8331-e1f085381d9e.WMNFTPBYNHVZH6MW.SEARCH&ppt=None&ppn=None&ssid=dsxsdjehq80000001639142950787","https://rukminim1.flixcart.com/image/312/312/kcw9w280/washing-machine-new/6/m/w/fhm1208zdl-alsqeil-lg-original-imaftx4jxypzcwz5.jpeg?q=70","LG 8 kg 5 Star Fully Automatic Front Load with In-built Heater Silver","LG","8","Fully Automatic Front Load","4.4","15,217","1,551","₹33,990","22%"
